FBgn	Revised_Orthology
FBgn0034840	111111111111
FBgn0034841	111110AA0000
FBgn0034842	111111111111
FBgn0034844	111111111111
FBgn0034846	111111111111
FBgn0034849	111111111111
FBgn0034850	1111111111X1
FBgn0034851	111111111111
FBgn0034853	111111111111
FBgn0034854	111111111111
FBgn0034856	111111111111
FBgn0034858	111111111111
FBgn0034859	111111111111
FBgn0034860	111111111111
FBgn0034861	111111111111
FBgn0034862	111111111111
FBgn0034863	111111111000
FBgn0034864	111111111111
FBgn0034865	111111111111
FBgn0034866	111111111111
FBgn0034867	111111111111
FBgn0034868	111111111111
FBgn0034869	111111111111
FBgn0034870	11A110000000
FBgn0034871	111111111111
FBgn0034873	111111111111
FBgn0034876	111111111111
FBgn0034877	111111111111
FBgn0034878	111111111111
FBgn0034879	111111111111
FBgn0034880	111111111111
FBgn0034881	111111AAX110
FBgn0034882	111111111111
FBgn0034883	111111111111
FBgn0034884	111111111111
FBgn0034885	111111111111
FBgn0034886	111111111111
FBgn0034887	111111111111
FBgn0034888	111111111X11
FBgn0034889	111111111111
FBgn0034893	111111111111
FBgn0034894	111111111111
FBgn0034897	111111111111
FBgn0034898	111111111111
FBgn0034899	11111XXAAXAX
FBgn0034900	11111XXAA1AX
FBgn0034901	11111XXAAXA1
FBgn0034902	111111111111
FBgn0034903	111111111111
FBgn0034904	1A1111110111
FBgn0034906	1A1111111111
FBgn0034907	111111111111
FBgn0034908	111111111111
FBgn0034909	111111111111
FBgn0034910	111111111111
FBgn0034911	111111111111
FBgn0034913	111111111111
FBgn0034914	111111111111
FBgn0034915	111111XXAX11
FBgn0034918	1A1111A11011
FBgn0034919	111111111111
FBgn0034920	111111111111
FBgn0034921	111111111111
FBgn0034922	111111111111
FBgn0034923	111111111111
FBgn0034924	111111111010
FBgn0034925	111111111111
FBgn0034926	111111111111
FBgn0034928	111111111111
FBgn0034931	111111111111
FBgn0034933	111111A11111
FBgn0034935	111111111111
FBgn0034936	111111111111
FBgn0034937	111111111111
FBgn0034938	111111111111
FBgn0034939	111111111111
FBgn0034940	111111111111
FBgn0034942	111111X11111
FBgn0034943	11A111X11111
FBgn0034945	111111111111
FBgn0034946	111111111111
FBgn0034948	111111111111
FBgn0034950	1111111110A1
FBgn0034951	1111111111A0
FBgn0034956	1111111110A0
FBgn0034957	111111111111
FBgn0034958	11A111111111
FBgn0034959	11A111111101
FBgn0034961	111111111111
FBgn0034962	111111111111
FBgn0034963	111111111111
FBgn0034964	111111111111
FBgn0034965	111111A110AA
FBgn0034966	1111111110AA
FBgn0034967	111111111111
FBgn0034970	111111111111
FBgn0034971	111111111111
FBgn0034972	11A111111111
FBgn0034973	1111111110A0
FBgn0034974	111111111111
FBgn0034975	111111111111
FBgn0034976	11A111111111
FBgn0034978	111111111111
FBgn0034979	111111111111
FBgn0034982	111111111111
FBgn0034985	111111111111
FBgn0034986	111111111111
FBgn0034987	111111111111
FBgn0034988	111111111111
FBgn0034989	111111111111
FBgn0034990	111111111111
FBgn0034994	111111111111
FBgn0034996	111111111111
FBgn0034997	111111111111
FBgn0034998	11A110000000
FBgn0034999	111111111111
FBgn0035000	111111111111
FBgn0035001	111111111111
FBgn0035002	111111111111
FBgn0035003	111111111111
FBgn0035004	111111111111
FBgn0035005	111111111111
FBgn0035006	111111111111
FBgn0035007	111111111111
FBgn0035008	111111111111
FBgn0035009	111111111111
FBgn0035010	111111111111
FBgn0035011	111111111111
FBgn0035012	111111111111
FBgn0035014	111111111111
FBgn0035015	111111111111
FBgn0035016	111111111111
FBgn0035019	111111111111
FBgn0035020	111111111111
FBgn0035021	111111111111
FBgn0035022	111111XA0110
FBgn0035023	111111111111
FBgn0035024	111111111111
FBgn0035025	111111111111
FBgn0035026	111111111111
FBgn0035027	111111111111
FBgn0035028	111111111111
FBgn0035031	111111111111
FBgn0035032	111111111111
FBgn0035033	111111111111
FBgn0035034	111111111111
FBgn0035035	111111111111
FBgn0035036	111111111111
FBgn0035037	111111111111
FBgn0035038	111111111111
FBgn0035039	111111111111
FBgn0035040	111111111111
FBgn0035041	111111111111
FBgn0035042	111111111110
FBgn0035043	111111111111
FBgn0035044	111111111111
FBgn0035046	111111111111
FBgn0035047	111111111111
FBgn0035048	111111111111
FBgn0035049	111111111111
FBgn0035050	111111111111
FBgn0035056	111111111111
FBgn0035057	11111X111111
FBgn0035059	111111111111
FBgn0035060	111111111111
FBgn0035063	111111111111
FBgn0035064	111111111111
FBgn0035065	111111111111
FBgn0035068	111111111111
FBgn0035069	111111111111
FBgn0035070	111111111111
FBgn0035071	111111XA0AAA
FBgn0035073	111111111111
FBgn0035075	111111111111
FBgn0035076	111111111111
FBgn0035077	1A1111110111
FBgn0035078	11A111111111
FBgn0035079	111111111111
FBgn0035082	111111111111
FBgn0035083	111111111111
FBgn0035084	111111111111
FBgn0035085	111111111111
FBgn0035086	111111111111
FBgn0035087	111111111111
FBgn0035088	111111111111
FBgn0035089	111111111111
FBgn0035090	111111111111
FBgn0035091	111111111111
FBgn0035092	111111111111
FBgn0035094	111111111111
FBgn0035097	111111111111
FBgn0035099	111111111111
FBgn0035100	111111111111
FBgn0035101	111111111111
FBgn0035102	111111111111
FBgn0035103	111111111111
FBgn0035104	111111111111
FBgn0035105	111111111111
FBgn0035106	111111111111
FBgn0035107	111111111111
FBgn0035109	111111110111
FBgn0035110	111111111111
FBgn0035111	111111111111
FBgn0035112	111111110111
FBgn0035113	111111111111
FBgn0035114	100110000XXA
FBgn0035120	111111111111
FBgn0035121	111111111111
FBgn0035122	111111111111
FBgn0035124	111111111111
FBgn0035125	111111111111
FBgn0035126	111111111111
FBgn0035127	1111110A0000
FBgn0035128	111111111111
FBgn0035131	111111111111
FBgn0035132	1111111A1111
FBgn0035133	111111111111
FBgn0035134	11A110111111
FBgn0035136	111111111111
FBgn0035137	111111111111
FBgn0035138	1111110A1110
FBgn0035139	1111110A000A
FBgn0035140	111111111111
FBgn0035141	111111111111
FBgn0035142	111111111111
FBgn0035143	111111111111
FBgn0035144	111111111111
FBgn0035145	111111111111
FBgn0035146	111111111111
FBgn0035147	111111111111
FBgn0035148	11A111111111
FBgn0035149	111111111111
FBgn0035150	111111111111
FBgn0035151	111111111111
FBgn0035152	111111111111
FBgn0035153	111111111111
FBgn0035154	111111111111
FBgn0035155	111111111111
FBgn0035156	111111111111
FBgn0035157	111111111111
FBgn0035158	111111111111
FBgn0035159	1111110A1111
FBgn0035160	111111111111
FBgn0035161	111111111111
FBgn0035162	111111111111
FBgn0035163	111111111111
FBgn0035164	111111111111
FBgn0035165	111111111111
FBgn0035166	111111111111
FBgn0035167	111111111111
FBgn0035168	111111111111
FBgn0035169	111111111111
FBgn0035170	111111111111
FBgn0035171	111111111111
FBgn0035173	111111111111
FBgn0035176	111111111111
FBgn0035178	1111111A1111
FBgn0035179	1111111A1111
FBgn0035181	111111111111
FBgn0035184	11A111AA1101
FBgn0035186	111111111111
FBgn0035187	111111111111
FBgn0035189	111111111111
FBgn0035190	11A111111111
FBgn0035192	111111111111
FBgn0035193	111111111111
FBgn0035194	111111111111
FBgn0035195	111111111111
FBgn0035196	111110011100
FBgn0035199	111111111111
FBgn0035202	111111111111
FBgn0035203	111111111111
FBgn0035204	111111111111
FBgn0035205	111111111111
FBgn0035206	111111111111
FBgn0035207	111111111111
FBgn0035208	111111111111
FBgn0035209	111111111111
FBgn0035210	111111111111
FBgn0035211	111111111111
FBgn0035213	111111111111
FBgn0035216	111111111111
FBgn0035217	111111111111
FBgn0035218	111111111111
FBgn0035226	111111111111
FBgn0035227	111111111111
FBgn0035228	111111111111
FBgn0035229	111111111111
FBgn0035231	111111110100
FBgn0035232	111111111111
FBgn0035233	111111111111
FBgn0035234	111111111111
FBgn0035235	111111111111
FBgn0035236	111111111111
FBgn0035237	111111111111
FBgn0035238	111111111111
FBgn0035241	111111111111
FBgn0035243	111111111111
FBgn0035244	111111111111
FBgn0035245	111111111111
FBgn0035246	111111111111
FBgn0035247	111111111111
FBgn0035248	111111111111
FBgn0035249	111111111111
FBgn0035251	111111111111
FBgn0035252	111111111111
FBgn0035253	111111111111
FBgn0035254	111111111111
FBgn0035255	111111111111
FBgn0035256	111111111111
FBgn0035257	111111111111
FBgn0035258	111111111111
FBgn0035259	1111100A0000
FBgn0035260	111111111111
FBgn0035262	111111111111
FBgn0035263	111111111111
FBgn0035264	11A111111111
FBgn0035265	111111111111
FBgn0035266	111111111111
FBgn0035267	111111111111
FBgn0035268	111111111111
FBgn0035270	111111111111
FBgn0035271	111111111111
FBgn0035272	111111111111
FBgn0035273	111111111111
FBgn0035279	111111111X11
FBgn0035280	111111111111
FBgn0035281	111111111111
FBgn0035282	111111111111
FBgn0035283	111111111111
FBgn0035285	111111111111
FBgn0035286	111111111111
FBgn0035287	111111111111
FBgn0035289	111111111111
FBgn0035290	111111111111
FBgn0035291	1111111A1111
FBgn0035292	11A111111111
FBgn0035293	111111111111
FBgn0035294	111111111111
FBgn0035295	111111111111
FBgn0035296	111111111111
FBgn0035297	111111111111
FBgn0035298	111111111111
FBgn0035299	111111111111
FBgn0035300	111111111111
FBgn0035308	111111111111
FBgn0035309	111111111111
FBgn0035312	1111111101X1
FBgn0035313	111111111111
FBgn0035315	111111111111
FBgn0035316	111111111111
FBgn0035317	111111111111
FBgn0035318	111111111111
FBgn0035321	111111111111
FBgn0035323	111111111111
FBgn0035325	111111111111
FBgn0035328	111111111111
FBgn0035329	111111111111
FBgn0035330	111111A11111
FBgn0035331	111111111111
FBgn0035332	11A110AA0000
FBgn0035333	111111111111
FBgn0035334	111111111111
FBgn0035335	111111111111
FBgn0035336	111111111111
FBgn0035337	111111111111
FBgn0035338	111111111111
FBgn0035343	111111111111
FBgn0035344	111111111111
FBgn0035346	1A1111111111
FBgn0035347	111111111111
FBgn0035348	111111111111
FBgn0035355	111111111111
FBgn0035356	111111111111
FBgn0035357	111111111111
FBgn0035358	111111111111
FBgn0035359	111111111111
FBgn0035360	111111111111
FBgn0035364	111111111111
FBgn0035366	111111111111
FBgn0035367	111111111111
FBgn0035370	111111111111
FBgn0035371	111111111111
FBgn0035372	111111111111
FBgn0035374	111111111111
FBgn0035375	111111111111
FBgn0035376	111111111111
FBgn0035377	1111111A100A
FBgn0035378	111111111111
FBgn0035379	111111111111
FBgn0035380	111111111110
FBgn0035381	111111111111
FBgn0035382	111111111111
FBgn0035383	111111111111
FBgn0035384	1111110A1111
FBgn0035385	111111111111
FBgn0035388	111111111111
FBgn0035390	111111111AX1
FBgn0035392	111111111111
FBgn0035393	111111111111
FBgn0035397	111111111111
FBgn0035398	111111111111
FBgn0035399	111111111011
FBgn0035400	111111111111
FBgn0035401	111111111111
FBgn0035402	111111111111
FBgn0035403	111111111111
FBgn0035404	111111111111
FBgn0035405	111111111111
FBgn0035407	111111111111
FBgn0035409	111111111111
FBgn0035410	111111111111
FBgn0035411	111111111111
FBgn0035412	111111111AAA
FBgn0035413	111111111111
FBgn0035414	111111111111
FBgn0035415	111111111111
FBgn0035416	111111111111
FBgn0035420	111111111111
FBgn0035421	111111111111
FBgn0035422	111111111111
FBgn0035423	111111111111
FBgn0035424	1111111A1111
FBgn0035425	111111111111
FBgn0035426	111111110110
FBgn0035427	1111111A1111
FBgn0035428	111111111111
FBgn0035429	111111111111
FBgn0035430	111111111111
FBgn0035431	1111111A1111
FBgn0035432	111111111111
FBgn0035434	11111100A00A
FBgn0035435	111111111111
FBgn0035436	111111111111
FBgn0035437	111111111111
FBgn0035438	111111111111
FBgn0035439	11A111111111
FBgn0035440	11A111111111
FBgn0035443	111111111111
FBgn0035444	111111111111
FBgn0035445	111111111111
FBgn0035449	111111111111
FBgn0035450	1111111A1X11
FBgn0035451	111111111X11
FBgn0035452	111111111111
FBgn0035453	111111111111
FBgn0035454	11A111111111
FBgn0035455	111111111110
FBgn0035458	111110111111
FBgn0035461	111111111111
FBgn0035462	11A111111111
FBgn0035464	111111111111
FBgn0035468	111111111111
FBgn0035469	111111111111
FBgn0035470	111111111111
FBgn0035471	111111111111
FBgn0035473	111111111111
FBgn0035475	111111111111
FBgn0035476	111111101001
FBgn0035477	111111111111
FBgn0035478	1111111111A1
FBgn0035479	111111111111
FBgn0035480	111111111111
FBgn0035481	111111111111
FBgn0035482	111111111111
FBgn0035483	111111111111
FBgn0035484	111111111111
FBgn0035488	111111111111
FBgn0035489	111111111111
FBgn0035490	111111111111
FBgn0035491	111111111111
FBgn0035495	111111111111
FBgn0035496	111111111111
FBgn0035497	111111111111
FBgn0035498	111111111111
FBgn0035499	11A111111111
FBgn0035500	111111111111
FBgn0035501	111111111111
FBgn0035504	111111111111
FBgn0035505	111111111111
FBgn0035507	111111111111
FBgn0035508	111111111111
FBgn0035509	111111111111
FBgn0035510	111111111111
FBgn0035511	111111111111
FBgn0035512	111111111111
FBgn0035513	111111111111
FBgn0035514	111111111111
FBgn0035515	111111111111
FBgn0035517	111111111111
FBgn0035518	111111111111
FBgn0035519	111111111111
FBgn0035520	111111111111
FBgn0035521	111111111111
FBgn0035522	111111111111
FBgn0035523	111111111111
FBgn0035525	111111110111
FBgn0035526	111111111111
FBgn0035528	111111111111
FBgn0035529	111111111111
FBgn0035532	111111111111
FBgn0035533	111111111111
FBgn0035534	111111111111
FBgn0035537	111111111111
FBgn0035538	111111111111
FBgn0035539	111111111111
FBgn0035540	111111111111
FBgn0035541	111111111111
FBgn0035542	111111111111
FBgn0035543	111111111111
FBgn0035544	11A1111A11A0
FBgn0035545	1111111A1110
FBgn0035546	111111111111
FBgn0035547	11A111111111
FBgn0035548	111111111111
FBgn0035550	111111111111
FBgn0035551	11A111111111
FBgn0035552	11A111111111
FBgn0035553	1111111A1111
FBgn0035554	111111111111
FBgn0035555	111111111111
FBgn0035557	111111111111
FBgn0035558	111111111111
FBgn0035562	111111111111
FBgn0035563	111111111111
FBgn0035564	111111111111
FBgn0035567	111111111111
FBgn0035568	111111111111
FBgn0035569	111111111111
FBgn0035570	111111111111
FBgn0035571	111110AA0000
FBgn0035572	1111111A1111
FBgn0035574	111111111111
FBgn0035575	111111111111
FBgn0035577	111111111111
FBgn0035578	111111111111
FBgn0035581	111111111111
FBgn0035582	11A111111111
FBgn0035583	111111111111
FBgn0035584	1111111A1111
FBgn0035585	111111111XAX
FBgn0035586	111111111111
FBgn0035587	111111111111
FBgn0035588	111111111111
FBgn0035589	111111111111
FBgn0035590	111111111111
FBgn0035591	111111111111
FBgn0035592	111111111111
FBgn0035593	111111111111
FBgn0035594	111111111111
FBgn0035596	1111101A0110
FBgn0035598	111111111111
FBgn0035600	111111111111
FBgn0035601	111111111111
FBgn0035602	111111111111
FBgn0035603	111111111111
FBgn0035604	111111111111
FBgn0035605	111111111111
FBgn0035606	111111111011
FBgn0035607	111111111111
FBgn0035608	111110AA0000
FBgn0035609	111111111111
FBgn0035610	111111111111
FBgn0035611	111111A11111
FBgn0035612	111111111111
FBgn0035617	111111111111
FBgn0035619	111111111111
FBgn0035620	111111111111
FBgn0035621	111111111111
FBgn0035622	111111111111
FBgn0035623	111111111111
FBgn0035624	111111111111
FBgn0035625	11A111111111
FBgn0035626	111111111011
FBgn0035627	111111111111
FBgn0035630	111111111111
FBgn0035631	111111111111
FBgn0035632	111111111111
FBgn0035633	111111111111
FBgn0035636	11A111111111
FBgn0035637	111111111111
FBgn0035638	111111111111
FBgn0035639	11A111111111
FBgn0035640	111111111111
FBgn0035641	111111111111
FBgn0035642	111111111111
FBgn0035643	111111111111
FBgn0035644	111111111111
FBgn0035645	111111111111
FBgn0035647	111111111111
FBgn0035648	111111111111
FBgn0035649	111111111111
FBgn0035655	1A11100A0000
FBgn0035656	111111111111
FBgn0035657	111110000000
FBgn0035661	111111010111
FBgn0035663	111111111111
FBgn0035664	1A1111111111
FBgn0035665	111111111111
FBgn0035666	111111111111
FBgn0035667	11A111111111
FBgn0035669	111111111111
FBgn0035670	111111111111
FBgn0035671	111111111111
FBgn0035672	111111111111
FBgn0035673	111111111111
FBgn0035674	111111111111
FBgn0035675	111111111111
FBgn0035676	111111111111
FBgn0035677	111111111111
FBgn0035678	111111111111
FBgn0035679	111111111111
FBgn0035685	111111111111
FBgn0035686	11A111111111
FBgn0035687	111111111111
FBgn0035688	111111111111
FBgn0035689	111111111111
FBgn0035690	111111111111
FBgn0035691	111111111111
FBgn0035692	111111111111
FBgn0035693	111111111111
FBgn0035694	111111111111
FBgn0035695	111111111111
FBgn0035696	111111111111
FBgn0035697	111111111111
FBgn0035699	1111111A1111
FBgn0035700	1111101A0010
FBgn0035701	111111111111
FBgn0035702	111111111111
FBgn0035703	111111111111
FBgn0035704	111111111111
FBgn0035707	111111111111
FBgn0035708	111111111111
FBgn0035709	111111111111
FBgn0035710	111111111111
FBgn0035711	111111111111
FBgn0035713	111111111111
FBgn0035714	111111111111
FBgn0035715	11A111111111
FBgn0035718	111111111111
FBgn0035719	111111111111
FBgn0035720	111111111111
FBgn0035721	111111111111
FBgn0035722	111111111111
FBgn0035724	111111111111
FBgn0035725	111111111111
FBgn0035726	111111111111
FBgn0035727	111111111111
FBgn0035729	111111111111
FBgn0035730	111111110111
FBgn0035733	111111111111
FBgn0035734	111111111111
FBgn0035735	111111111111
FBgn0035736	111111111111
FBgn0035737	111111111111
FBgn0035741	111111111111
FBgn0035742	111111111111
FBgn0035743	111111111111
FBgn0035744	111111111111
FBgn0035746	1A1111111111
FBgn0035750	111111111111
FBgn0035751	111111111111
FBgn0035752	111111111111
FBgn0035753	111111111111
FBgn0035754	111111111111
FBgn0035755	111111111111
FBgn0035756	111111111111
FBgn0035760	111111111111
FBgn0035761	111111111111
FBgn0035762	111111111111
FBgn0035763	111111111111
FBgn0035765	111111111111
FBgn0035766	111111111111
FBgn0035767	111111111111
FBgn0035768	111111111111
FBgn0035769	111111111111
FBgn0035770	111111111111
FBgn0035771	111111111111
FBgn0035772	111111111111
FBgn0035776	111111111111
FBgn0035777	111111111111
FBgn0035779	111111111111
FBgn0035780	111111111111
FBgn0035781	111111111111
FBgn0035782	111111110000
FBgn0035785	111111111111
FBgn0035786	111111111111
FBgn0035787	11A111111111
FBgn0035788	111111111111
FBgn0035789	11A110A00000
FBgn0035790	111111111111
FBgn0035791	111111111111
FBgn0035792	111111111111
FBgn0035793	111111111111
FBgn0035795	111111111111
FBgn0035797	111111111111
FBgn0035798	111111111111
FBgn0035799	111111111111
FBgn0035800	111111111111
FBgn0035802	111111111111
FBgn0035805	111111111111
FBgn0035806	111111111111
FBgn0035807	111111111111
FBgn0035808	111111111111
FBgn0035811	111111111111
FBgn0035812	11A111111111
FBgn0035813	111111111111
FBgn0035815	111111111111
FBgn0035816	111111111111
FBgn0035817	111111111111
FBgn0035823	111111111111
FBgn0035824	111111111111
FBgn0035825	111111111111
FBgn0035827	111111111111
FBgn0035829	111111111111
FBgn0035830	111111111111
FBgn0035831	111111111111
FBgn0035832	111111111111
FBgn0035833	111111111111
FBgn0035835	111111111111
FBgn0035838	111111111111
FBgn0035839	111111111111
FBgn0035842	111111111111
FBgn0035844	111111111111
FBgn0035845	111111111111
FBgn0035847	1A1110000000
FBgn0035848	111111111111
FBgn0035849	111111111111
FBgn0035850	111111111111
FBgn0035851	111111111111
FBgn0035852	111111111111
FBgn0035853	111111111111
FBgn0035854	111111111111
FBgn0035855	111111111111
FBgn0035856	1A1110A01100
FBgn0035857	111111111111
FBgn0035859	1111111A1111
FBgn0035860	111111111111
FBgn0035861	111111111111
FBgn0035862	111111111111
FBgn0035864	111111111111
FBgn0035865	111111111111
FBgn0035866	111111111111
FBgn0035867	111111111111
FBgn0035868	1A1111111111
FBgn0035869	111111111111
FBgn0035870	111111111111
FBgn0035871	111111111111
FBgn0035872	111111111111
FBgn0035873	111111111111
FBgn0035874	111111111111
FBgn0035875	111111111111
FBgn0035876	111111111111
FBgn0035877	111111111111
FBgn0035878	111111111111
FBgn0035879	111111111111
FBgn0035880	111111111111
FBgn0035886	111111111111
FBgn0035887	111111111111
FBgn0035888	111111111111
FBgn0035889	111111111111
FBgn0035890	111111111111
FBgn0035891	111111111111
FBgn0035892	111111111111
FBgn0035895	111111111111
FBgn0035896	111111111111
FBgn0035898	111111111111
FBgn0035899	111111111AAA
FBgn0035900	111111111111
FBgn0035901	111111101111
FBgn0035902	111111111111
FBgn0035903	111111111111
FBgn0035904	111111111111
FBgn0035905	111111111111
FBgn0035906	111111111111
FBgn0035907	111111111XXX
FBgn0035911	111111111111
FBgn0035914	111111111111
FBgn0035915	111111111111
FBgn0035916	111111111111
FBgn0035917	111111111111
FBgn0035918	111111111111
FBgn0035921	111111111111
FBgn0035922	111111111111
FBgn0035923	11A111111111
FBgn0035924	111111010111
FBgn0035926	111111111011
FBgn0035928	111111111111
FBgn0035929	111111111111
FBgn0035930	111111111111
FBgn0035931	111111111111
FBgn0035932	111111111111
FBgn0035933	111111111111
FBgn0035934	111111111111
FBgn0035935	111111111111
FBgn0035936	111111111111
FBgn0035937	111111111111
FBgn0035938	111111111111
FBgn0035941	111111111111
FBgn0035942	111111111111
FBgn0035943	111111111111
FBgn0035944	111111111111
FBgn0035945	111111111111
FBgn0035946	111111111111
FBgn0035947	111111111111
FBgn0035948	111111111111
FBgn0035949	111111111111
FBgn0035950	111111111111
FBgn0035951	111111111111
FBgn0035952	111111111111
FBgn0035953	111111111111
FBgn0035954	111111111111
FBgn0035955	111111111111
FBgn0035956	111111111111
FBgn0035957	111111111111
FBgn0035959	111111111111
FBgn0035960	111111111111
FBgn0035964	111111111111
FBgn0035965	111111111111
FBgn0035966	111111111111
FBgn0035967	111111111111
FBgn0035968	11A111111111
FBgn0035969	111111111111
FBgn0035970	111111111X1X
FBgn0035971	111111AA0X0X
FBgn0035975	1111111A1111
FBgn0035976	111111111111
FBgn0035977	111111111111
FBgn0035978	111111111111
FBgn0035979	111111111111
FBgn0035980	11A111111111
FBgn0035981	111111111111
FBgn0035982	111111111111
FBgn0035983	111111111111
FBgn0035985	111111111111
FBgn0035986	111111111111
FBgn0035987	111111111111
FBgn0035988	11A011011010
FBgn0035989	111111111111
FBgn0035992	111111111111
FBgn0035993	111111101111
FBgn0035995	111111111111
FBgn0035996	111111111111
FBgn0035997	111111111111
FBgn0035998	111111111111
FBgn0035999	111111111111
FBgn0036000	11A111111111
FBgn0036003	111111111111
FBgn0036004	111111111111
FBgn0036005	111111A11111
FBgn0036007	111111111111
FBgn0036008	111111111111
FBgn0036009	1111111A1111
FBgn0036010	111111111111
FBgn0036013	11A111111111
FBgn0036014	111111111111
FBgn0036015	111111110111
FBgn0036016	11111111111A
FBgn0036017	111111111111
FBgn0036018	111111111111
FBgn0036019	111111111111
FBgn0036020	111111111111
FBgn0036022	111111111111
FBgn0036023	111111111111
FBgn0036024	111111111111
FBgn0036028	111111111111
FBgn0036029	111111111111
FBgn0036030	111111111111
FBgn0036031	111111111111
FBgn0036032	111111111111
FBgn0036035	111111111111
FBgn0036036	111111111111
FBgn0036038	111111111111
FBgn0036039	111111111111
FBgn0036040	111111111111
FBgn0036043	11A111111111
FBgn0036044	111111111111
FBgn0036046	111111111111
FBgn0036052	111111111111
FBgn0036053	111111111111
FBgn0036054	111111111111
FBgn0036055	111111111111
FBgn0036056	111111111111
FBgn0036057	111111110111
FBgn0036058	111111111111
FBgn0036059	111111111111
FBgn0036060	111111111111
FBgn0036061	111111111111
FBgn0036062	111111111111
FBgn0036063	111111111111
FBgn0036064	111111111111
FBgn0036066	111111111111
FBgn0036068	111111111111
FBgn0036070	111111111111
FBgn0036072	111111111111
FBgn0036075	1111110A1010
FBgn0036078	111111111111
FBgn0036080	111111111111
FBgn0036081	1111111A1111
FBgn0036082	111111111111
FBgn0036083	111111111111
FBgn0036085	11A111111000
FBgn0036089	111111111111
FBgn0036090	111111111111
FBgn0036091	111111001000
FBgn0036093	111111010100
FBgn0036094	111111110111
FBgn0036096	111111111111
FBgn0036099	111111111111
FBgn0036101	111111111111
FBgn0036102	111111AA111X
FBgn0036104	111111111111
FBgn0036105	111111111111
FBgn0036106	11111111A111
FBgn0036107	111111111111
FBgn0036108	111111111111
FBgn0036109	111111111111
FBgn0036110	11A111111111
FBgn0036111	111111111111
FBgn0036112	111111111111
FBgn0036115	111111111111
FBgn0036116	111111111111
FBgn0036117	111111111111
FBgn0036118	111111111111
FBgn0036121	111111111111
FBgn0036122	111111111111
FBgn0036124	111111111111
FBgn0036125	111111111111
FBgn0036126	111111111111
FBgn0036127	111111111111
FBgn0036128	111111111111
FBgn0036131	11111X1AAX1A
FBgn0036133	111111111111
FBgn0036134	111111111111
FBgn0036135	111111111111
FBgn0036136	111111111111
FBgn0036137	111111111111
FBgn0036139	111111111111
FBgn0036141	111111111111
FBgn0036142	111111111111
FBgn0036143	111111111111
FBgn0036144	111111111111
FBgn0036145	111111111111
FBgn0036146	111111111111
FBgn0036147	111111111111
FBgn0036149	111111111111
FBgn0036150	111111111111
FBgn0036152	111111111111
FBgn0036153	111111111111
FBgn0036154	11111111AAAA
FBgn0036155	111111111111
FBgn0036156	111111111111
FBgn0036157	111111111111
FBgn0036158	1111111A0111
FBgn0036159	111111111111
FBgn0036160	111111111111
FBgn0036161	111111111111
FBgn0036162	111111111111
FBgn0036164	1A1111AA1111
FBgn0036165	111111111111
FBgn0036168	1111111111X1
FBgn0036172	111111111111
FBgn0036173	111111111111
FBgn0036177	111101110000
FBgn0036178	111111111000
FBgn0036179	111111111111
FBgn0036180	111111111111
FBgn0036181	111111110111
FBgn0036182	111111111111
FBgn0036183	111111111111
FBgn0036184	111111111111
FBgn0036186	1111110A1000
FBgn0036187	111111111111
FBgn0036188	111111111111
FBgn0036191	111111111111
FBgn0036192	111111111111
FBgn0036193	111111110111
FBgn0036194	111111111111
FBgn0036195	111111111111
FBgn0036196	111111111111
FBgn0036197	111111111111
FBgn0036198	111111111111
FBgn0036199	111111111111
FBgn0036202	111111111111
FBgn0036203	11111111X111
FBgn0036204	111111111111
FBgn0036205	111111111111
FBgn0036206	111111111111
FBgn0036207	111111111111
FBgn0036208	111111111111
FBgn0036210	111111111111
FBgn0036211	111111111111
FBgn0036212	11A1110A0000
FBgn0036213	111111111111
FBgn0036214	111111111111
FBgn0036215	1111111A1111
FBgn0036216	111111111111
FBgn0036217	111111111111
FBgn0036218	111111111111
FBgn0036219	111111111111
FBgn0036220	111111111111
FBgn0036221	111111111111
FBgn0036222	111111111111
FBgn0036223	111111111111
FBgn0036224	111111111111
FBgn0036225	111111111111
FBgn0036226	111111111111
FBgn0036227	111111111111
FBgn0036228	111111111111
FBgn0036229	111111111111
FBgn0036230	111111111111
FBgn0036232	111111111111
FBgn0036233	111111111111
FBgn0036234	111111111111
FBgn0036235	111111111111
FBgn0036236	111111111111
FBgn0036237	111111111111
FBgn0036239	111111111111
FBgn0036240	111111111111
FBgn0036242	111111111101
FBgn0036246	111111111111
FBgn0036248	111111111111
FBgn0036249	111111111111
FBgn0036250	111111111AA1
FBgn0036254	111111111111
FBgn0036255	111111111111
FBgn0036257	111111111111
FBgn0036258	111111111111
FBgn0036259	111111111111
FBgn0036260	111111111111
FBgn0036262	111111111111
FBgn0036263	111111111111
FBgn0036264	111111111111
FBgn0036266	111111111111
FBgn0036267	1A1111111111
FBgn0036268	111111111111
FBgn0036271	111111111111
FBgn0036272	111111111111
FBgn0036273	11A111111111
FBgn0036274	111111111111
FBgn0036277	111111111111
FBgn0036278	111111111111
FBgn0036279	111111111111
FBgn0036282	111111111111
FBgn0036285	111111111111
FBgn0036286	111111111111
FBgn0036287	111111111111
FBgn0036288	111111111111
FBgn0036289	111111111111
FBgn0036290	111111111111
FBgn0036291	111111111111
FBgn0036292	111111111111
FBgn0036294	111111111111
FBgn0036297	111111111111
FBgn0036298	111111111111
FBgn0036299	111111111111
FBgn0036300	111111111111
